time,FCO2,delta_FCO2
1885-08-16 12:00:00,-0.0619646,1.0497064888477325
1885-09-16 00:00:00,0.7446674,0.80663201212883
1885-10-16 12:00:00,0.7296386,-0.015028834342956543
1885-11-16 00:00:00,0.627676,-0.10196256637573242
1885-12-16 12:00:00,0.5596513,-0.06802469491958618
1886-01-16 12:00:00,0.5561898,-0.0034615397453308105
1886-02-15 00:00:00,0.50319636,-0.05299341678619385
1886-03-16 12:00:00,0.378402,-0.1247943639755249
1886-04-16 00:00:00,0.047694735,-0.33070725947618484
1886-05-16 12:00:00,-0.525188,-0.5728827640414238
1886-06-16 00:00:00,-1.2532763,-0.7280883193016052
1886-07-16 12:00:00,-1.0096012,0.2436751127243042
1886-08-16 12:00:00,-0.075298525,0.9343027099967003
1886-09-16 00:00:00,0.73120856,0.8065070882439613
1886-10-16 12:00:00,0.6674519,-0.06375664472579956
1886-11-16 00:00:00,0.5951529,-0.07229900360107422
1886-12-16 12:00:00,0.59584093,0.000688016414642334
1887-01-16 12:00:00,0.502904,-0.0929369330406189
1887-02-15 00:00:00,0.43766624,-0.06523776054382324
1887-03-16 12:00:00,0.36358544,-0.07408079504966736
1887-04-16 00:00:00,0.10835942,-0.2552260234951973
1887-05-16 12:00:00,-0.500912,-0.6092714294791222
1887-06-16 00:00:00,-1.219902,-0.7189900279045105
1887-07-16 12:00:00,-1.0721636,0.14773845672607422
1887-08-16 12:00:00,-0.08777401,0.9843895733356476
1887-09-16 00:00:00,0.67361015,0.7613841593265533
1887-10-16 12:00:00,0.66681826,-0.006791889667510986
1887-11-16 00:00:00,0.377125,-0.28969326615333557
1887-12-16 12:00:00,0.33573505,-0.04138994216918945
1888-01-16 12:00:00,0.34374416,0.008009105920791626
1888-02-15 00:00:00,0.3026996,-0.04104456305503845
1888-03-16 12:00:00,0.3241964,0.02149680256843567
1888-04-16 00:00:00,-0.07959318,-0.40378957986831665
1888-05-16 12:00:00,-0.5837538,-0.5041606426239014
1888-06-16 00:00:00,-1.261089,-0.6773351430892944
1888-07-16 12:00:00,-1.1877398,0.07334911823272705
1888-08-16 12:00:00,-0.12849975,1.0592401027679443
1888-09-16 00:00:00,0.5787937,0.7072934508323669
1888-10-16 12:00:00,0.7012247,0.12243098020553589
1888-11-16 00:00:00,0.516854,-0.18437069654464722
1888-12-16 12:00:00,0.47759646,-0.03925752639770508
1889-01-16 12:00:00,0.50834644,0.030749976634979248
1889-02-15 00:00:00,0.43885952,-0.06948691606521606
1889-03-16 12:00:00,0.5213548,0.08249527215957642
1889-04-16 00:00:00,0.040423892,-0.4809309020638466
1889-05-16 12:00:00,-0.49230468,-0.5327285751700401
1889-06-16 00:00:00,-1.1282274,-0.6359226703643799
1889-07-16 12:00:00,-1.0415484,0.08667898178100586
1889-08-16 12:00:00,-0.16212499,0.8794233798980713
1889-09-16 00:00:00,0.5655474,0.7276723980903625
1889-10-16 12:00:00,0.6778375,0.11229008436203003
1889-11-16 00:00:00,0.48771366,-0.19012382626533508
1889-12-16 12:00:00,0.43978834,-0.047925323247909546
1890-01-16 12:00:00,0.4837973,0.04400897026062012
1890-02-15 00:00:00,0.4472724,-0.03652492165565491
1890-03-16 12:00:00,0.4252461,-0.02202630043029785
1890-04-16 00:00:00,0.121398866,-0.30384722352027893
1890-05-16 12:00:00,-0.5106871,-0.6320859789848328
1890-06-16 00:00:00,-1.3292202,-0.8185330629348755
1890-07-16 12:00:00,-1.1847322,0.14448797702789307
1890-08-16 12:00:00,-0.2800381,0.9046941101551056
1890-09-16 00:00:00,0.5514935,0.8315316140651703
1890-10-16 12:00:00,0.48068443,-0.07080909609794617
1890-11-16 00:00:00,0.44450438,-0.0361800491809845
1890-12-16 12:00:00,0.36364728,-0.08085709810256958
1891-01-16 12:00:00,0.315568,-0.04807928204536438
